t, r_des, r_curr,pos_mot, vel_mot, acc_mot, DOB, dist
0.029000, 0.250000 , 0.000000, 0.586681, 10.642478, -54.519256, -62.394623, -62.394623
0.029100, 0.250000 , 0.000000, 0.586070, 10.587797, -54.622953, -61.657981, -61.657981
0.029200, 0.250000 , 0.000000, 0.585462, 10.533019, -54.722023, -60.926893, -60.926893
0.029300, 0.250000 , 0.000000, 0.584858, 10.478150, -54.816462, -60.201330, -60.201330
0.029400, 0.250000 , 0.000000, 0.584258, 10.423193, -54.906264, -59.481264, -59.481264
0.029500, 0.250000 , 0.000000, 0.583662, 10.368154, -54.991427, -58.766665, -58.766665
0.029600, 0.250000 , 0.000000, 0.583069, 10.313037, -55.071950, -58.057505, -58.057505
0.029700, 0.250000 , 0.000000, 0.582481, 10.257846, -55.147833, -57.353755, -57.353755
0.029800, 0.250000 , 0.000000, 0.581896, 10.202587, -55.219080, -56.655387, -56.655387
0.029900, 0.250000 , 0.000000, 0.581315, 10.147264, -55.285694, -55.962371, -55.962371
0.030000, 0.250000 , 0.000000, 0.580738, 10.091882, -55.347680, -55.274680, -55.274680
0.030100, 0.250000 , 0.000000, 0.580164, 10.036444, -55.405046, -54.592285, -54.592285
0.030200, 0.250000 , 0.000000, 0.579595, 9.980957, -55.457801, -53.915159, -53.915159
0.030300, 0.250000 , 0.000000, 0.579029, 9.925424, -55.505954, -53.243272, -53.243272
0.030400, 0.250000 , 0.000000, 0.578467, 9.869850, -55.549518, -52.576597, -52.576597
0.030500, 0.250000 , 0.000000, 0.577909, 9.814240, -55.588505, -51.915106, -51.915106
0.030600, 0.250000 , 0.000000, 0.577354, 9.758597, -55.622930, -51.258772, -51.258772
0.030700, 0.250000 , 0.000000, 0.576803, 9.702928, -55.652808, -50.607566, -50.607566
0.030800, 0.250000 , 0.000000, 0.576256, 9.647236, -55.678158, -49.961461, -49.961461
0.030900, 0.250000 , 0.000000, 0.575713, 9.591525, -55.698997, -49.320430, -49.320430
0.031000, 0.250000 , 0.000000, 0.575173, 9.535800, -55.715345, -48.684446, -48.684446
0.031100, 0.250000 , 0.000000, 0.574637, 9.480066, -55.727224, -48.053481, -48.053481
0.031200, 0.250000 , 0.000000, 0.574105, 9.424328, -55.734656, -47.427507, -47.427507
0.031300, 0.250000 , 0.000000, 0.573576, 9.368588, -55.737663, -46.806499, -46.806499
0.031400, 0.250000 , 0.000000, 0.573051, 9.312853, -55.736272, -46.190429, -46.190429
0.031500, 0.250000 , 0.000000, 0.572530, 9.257126, -55.730508, -45.579271, -45.579271
0.031600, 0.250000 , 0.000000, 0.572012, 9.201411, -55.720397, -44.972998, -44.972998
0.031700, 0.250000 , 0.000000, 0.571498, 9.145713, -55.705968, -44.371583, -44.371583
0.031800, 0.250000 , 0.000000, 0.570987, 9.090036, -55.687250, -43.775001, -43.775001
0.031900, 0.250000 , 0.000000, 0.570480, 9.034385, -55.664273, -43.183224, -43.183224
0.032000, 0.250000 , 0.000000, 0.569976, 8.978763, -55.637067, -42.596228, -42.596228
0.032100, 0.250000 , 0.000000, 0.569477, 8.923175, -55.605666, -42.013985, -42.013985
0.032200, 0.250000 , 0.000000, 0.568980, 8.867625, -55.570101, -41.436470, -41.436470
0.032300, 0.250000 , 0.000000, 0.568487, 8.812117, -55.530407, -40.863658, -40.863658
0.032400, 0.250000 , 0.000000, 0.567998, 8.756655, -55.486618, -40.295523, -40.295523
0.032500, 0.250000 , 0.000000, 0.567512, 8.701243, -55.438770, -39.732039, -39.732039
0.032600, 0.250000 , 0.000000, 0.567030, 8.645885, -55.386900, -39.173180, -39.173180
0.032700, 0.250000 , 0.000000, 0.566551, 8.590585, -55.331044, -38.618923, -38.618923
0.032800, 0.250000 , 0.000000, 0.566075, 8.535347, -55.271240, -38.069241, -38.069241
0.032900, 0.250000 , 0.000000, 0.565603, 8.480176, -55.207527, -37.524109, -37.524109
0.033000, 0.250000 , 0.000000, 0.565135, 8.425074, -55.139944, -36.983504, -36.983504
0.033100, 0.250000 , 0.000000, 0.564670, 8.370045, -55.068531, -36.447399, -36.447399
0.033200, 0.250000 , 0.000000, 0.564208, 8.315094, -54.993329, -35.915771, -35.915771
0.033300, 0.250000 , 0.000000, 0.563750, 8.260224, -54.914379, -35.388595, -35.388595
0.033400, 0.250000 , 0.000000, 0.563295, 8.205439, -54.831723, -34.865846, -34.865846
0.033500, 0.250000 , 0.000000, 0.562843, 8.150742, -54.745403, -34.347500, -34.347500
0.033600, 0.250000 , 0.000000, 0.562395, 8.096137, -54.655461, -33.833533, -33.833533
0.033700, 0.250000 , 0.000000, 0.561950, 8.041627, -54.561942, -33.323922, -33.323922
0.033800, 0.250000 , 0.000000, 0.561508, 7.987217, -54.464889, -32.818641, -32.818641
0.033900, 0.250000 , 0.000000, 0.561070, 7.932909, -54.364346, -32.317668, -32.317668
0.034000, 0.250000 , 0.000000, 0.560635, 7.878707, -54.260359, -31.820979, -31.820979
0.034100, 0.250000 , 0.000000, 0.560203, 7.824614, -54.152972, -31.328550, -31.328550
0.034200, 0.250000 , 0.000000, 0.559775, 7.770634, -54.042231, -30.840357, -30.840357
0.034300, 0.250000 , 0.000000, 0.559350, 7.716770, -53.928181, -30.356377, -30.356377
0.034400, 0.250000 , 0.000000, 0.558927, 7.663025, -53.810869, -29.876588, -29.876588
0.034500, 0.250000 , 0.000000, 0.558509, 7.609402, -53.690342, -29.400965, -29.400965
0.034600, 0.250000 , 0.000000, 0.558093, 7.555905, -53.566646, -28.929487, -28.929487
0.034700, 0.250000 , 0.000000, 0.557681, 7.502536, -53.439827, -28.462129, -28.462129
0.034800, 0.250000 , 0.000000, 0.557271, 7.449299, -53.309935, -27.998869, -27.998869
0.034900, 0.250000 , 0.000000, 0.556865, 7.396197, -53.177015, -27.539685, -27.539685
0.035000, 0.250000 , 0.000000, 0.556462, 7.343232, -53.041116, -27.084553, -27.084553
0.035100, 0.250000 , 0.000000, 0.556063, 7.290407, -52.902285, -26.633452, -26.633452
0.035200, 0.250000 , 0.000000, 0.555666, 7.237726, -52.760570, -26.186359, -26.186359
0.035300, 0.250000 , 0.000000, 0.555272, 7.185191, -52.616020, -25.743252, -25.743252
0.035400, 0.250000 , 0.000000, 0.554882, 7.132805, -52.468683, -25.304108, -25.304108
0.035500, 0.250000 , 0.000000, 0.554494, 7.080571, -52.318607, -24.868905, -24.868905
0.035600, 0.250000 , 0.000000, 0.554110, 7.028491, -52.165840, -24.437621, -24.437621
0.035700, 0.250000 , 0.000000, 0.553728, 6.976567, -52.010431, -24.010235, -24.010235
0.035800, 0.250000 , 0.000000, 0.553350, 6.924804, -51.852428, -23.586725, -23.586725
0.035900, 0.250000 , 0.000000, 0.552975, 6.873202, -51.691880, -23.167068, -23.167068
0.036000, 0.250000 , 0.000000, 0.552602, 6.821765, -51.528835, -22.751243, -22.751243
0.036100, 0.250000 , 0.000000, 0.552233, 6.770494, -51.363341, -22.339230, -22.339230
0.036200, 0.250000 , 0.000000, 0.551866, 6.719393, -51.195448, -21.931005, -21.931005
0.036300, 0.250000 , 0.000000, 0.551503, 6.668463, -51.025203, -21.526548, -21.526548
0.036400, 0.250000 , 0.000000, 0.551142, 6.617707, -50.852655, -21.125838, -21.125838
0.036500, 0.250000 , 0.000000, 0.550785, 6.567127, -50.677851, -20.728854, -20.728854
0.036600, 0.250000 , 0.000000, 0.550430, 6.516726, -50.500840, -20.335573, -20.335573
0.036700, 0.250000 , 0.000000, 0.550078, 6.466505, -50.321670, -19.945976, -19.945976
0.036800, 0.250000 , 0.000000, 0.549729, 6.416466, -50.140388, -19.560041, -19.560041
0.036900, 0.250000 , 0.000000, 0.549383, 6.366612, -49.957043, -19.177748, -19.177748
0.037000, 0.250000 , 0.000000, 0.549040, 6.316944, -49.771682, -18.799076, -18.799076
0.037100, 0.250000 , 0.000000, 0.548700, 6.267465, -49.584351, -18.424003, -18.424003
0.037200, 0.250000 , 0.000000, 0.548362, 6.218176, -49.395098, -18.052510, -18.052510
0.037300, 0.250000 , 0.000000, 0.548027, 6.169079, -49.203971, -17.684576, -17.684576
0.037400, 0.250000 , 0.000000, 0.547695, 6.120177, -49.011015, -17.320180, -17.320180
0.037500, 0.250000 , 0.000000, 0.547366, 6.071470, -48.816278, -16.959302, -16.959302
0.037600, 0.250000 , 0.000000, 0.547039, 6.022960, -48.619805, -16.601922, -16.601922
0.037700, 0.250000 , 0.000000, 0.546716, 5.974649, -48.421642, -16.248020, -16.248020
0.037800, 0.250000 , 0.000000, 0.546395, 5.926540, -48.221835, -15.897575, -15.897575
0.037900, 0.250000 , 0.000000, 0.546076, 5.878632, -48.020430, -15.550567, -15.550567
0.038000, 0.250000 , 0.000000, 0.545761, 5.830929, -47.817472, -15.206977, -15.206977
0.038100, 0.250000 , 0.000000, 0.545448, 5.783430, -47.613005, -14.866783, -14.866783
0.038200, 0.250000 , 0.000000, 0.545138, 5.736139, -47.407074, -14.529968, -14.529968
0.038300, 0.250000 , 0.000000, 0.544830, 5.689055, -47.199723, -14.196510, -14.196510
0.038400, 0.250000 , 0.000000, 0.544525, 5.642182, -46.990997, -13.866389, -13.866389
0.038500, 0.250000 , 0.000000, 0.544223, 5.595519, -46.780938, -13.539588, -13.539588
0.038600, 0.250000 , 0.000000, 0.543923, 5.549067, -46.569590, -13.216084, -13.216084
0.038700, 0.250000 , 0.000000, 0.543626, 5.502830, -46.356996, -12.895860, -12.895860
0.038800, 0.250000 , 0.000000, 0.543331, 5.456807, -46.143199, -12.578896, -12.578896
0.038900, 0.250000 , 0.000000, 0.543039, 5.410999, -45.928240, -12.265172, -12.265172
0.039000, 0.250000 , 0.000000, 0.542750, 5.365408, -45.712161, -11.954669, -11.954669
0.039100, 0.250000 , 0.000000, 0.542463, 5.320035, -45.495004, -11.647367, -11.647367
0.039200, 0.250000 , 0.000000, 0.542179, 5.274880, -45.276810, -11.343248, -11.343248
0.039300, 0.250000 , 0.000000, 0.541897, 5.229946, -45.057619, -11.042292, -11.042292
0.039400, 0.250000 , 0.000000, 0.541618, 5.185232, -44.837471, -10.744480, -10.744480
0.039500, 0.250000 , 0.000000, 0.541341, 5.140739, -44.616407, -10.449794, -10.449794
0.039600, 0.250000 , 0.000000, 0.541066, 5.096469, -44.394466, -10.158214, -10.158214
0.039700, 0.250000 , 0.000000, 0.540795, 5.052423, -44.171687, -9.869721, -9.869721
0.039800, 0.250000 , 0.000000, 0.540525, 5.008600, -43.948108, -9.584296, -9.584296
0.039900, 0.250000 , 0.000000, 0.540258, 4.965002, -43.723768, -9.301921, -9.301921
0.040000, 0.250000 , 0.000000, 0.539993, 4.921630, -43.498705, -9.022577, -9.022577
0.040100, 0.250000 , 0.000000, 0.539731, 4.878483, -43.272955, -8.746246, -8.746246
0.040200, 0.250000 , 0.000000, 0.539471, 4.835564, -43.046555, -8.472908, -8.472908
0.040300, 0.250000 , 0.000000, 0.539214, 4.792872, -42.819543, -8.202544, -8.202544
0.040400, 0.250000 , 0.000000, 0.538959, 4.750407, -42.591954, -7.935138, -7.935138
0.040500, 0.250000 , 0.000000, 0.538706, 4.708172, -42.363823, -7.670670, -7.670670
0.040600, 0.250000 , 0.000000, 0.538456, 4.666165, -42.135186, -7.409121, -7.409121
0.040700, 0.250000 , 0.000000, 0.538208, 4.624387, -41.906077, -7.150474, -7.150474
0.040800, 0.250000 , 0.000000, 0.537962, 4.582839, -41.676531, -6.894709, -6.894709
0.040900, 0.250000 , 0.000000, 0.537718, 4.541522, -41.446582, -6.641810, -6.641810
0.041000, 0.250000 , 0.000000, 0.537477, 4.500435, -41.216262, -6.391757, -6.391757
0.041100, 0.250000 , 0.000000, 0.537238, 4.459579, -40.985605, -6.144533, -6.144533
0.041200, 0.250000 , 0.000000, 0.537002, 4.418954, -40.754642, -5.900119, -5.900119
0.041300, 0.250000 , 0.000000, 0.536767, 4.378560, -40.523407, -5.658498, -5.658498
0.041400, 0.250000 , 0.000000, 0.536535, 4.338398, -40.291930, -5.419651, -5.419651
0.041500, 0.250000 , 0.000000, 0.536305, 4.298468, -40.060242, -5.183561, -5.183561
0.041600, 0.250000 , 0.000000, 0.536077, 4.258769, -39.828374, -4.950209, -4.950209
0.041700, 0.250000 , 0.000000, 0.535851, 4.219303, -39.596357, -4.719579, -4.719579
0.041800, 0.250000 , 0.000000, 0.535628, 4.180069, -39.364219, -4.491651, -4.491651
0.041900, 0.250000 , 0.000000, 0.535407, 4.141067, -39.131990, -4.266409, -4.266409
0.042000, 0.250000 , 0.000000, 0.535187, 4.102298, -38.899699, -4.043834, -4.043834
0.042100, 0.250000 , 0.000000, 0.534970, 4.063761, -38.667374, -3.823910, -3.823910
0.042200, 0.250000 , 0.000000, 0.534756, 4.025456, -38.435042, -3.606618, -3.606618
0.042300, 0.250000 , 0.000000, 0.534543, 3.987384, -38.202732, -3.391942, -3.391942
0.042400, 0.250000 , 0.000000, 0.534332, 3.949544, -37.970470, -3.179863, -3.179863
0.042500, 0.250000 , 0.000000, 0.534123, 3.911936, -37.738282, -2.970364, -2.970364
0.042600, 0.250000 , 0.000000, 0.533917, 3.874560, -37.506195, -2.763428, -2.763428
0.042700, 0.250000 , 0.000000, 0.533712, 3.837416, -37.274233, -2.559038, -2.559038
0.042800, 0.250000 , 0.000000, 0.533510, 3.800503, -37.042423, -2.357176, -2.357176
0.042900, 0.250000 , 0.000000, 0.533310, 3.763822, -36.810788, -2.157825, -2.157825
0.043000, 0.250000 , 0.000000, 0.533111, 3.727373, -36.579354, -1.960968, -1.960968
0.043100, 0.250000 , 0.000000, 0.532915, 3.691154, -36.348142, -1.766588, -1.766588
0.043200, 0.250000 , 0.000000, 0.532720, 3.655167, -36.117178, -1.574667, -1.574667
0.043300, 0.250000 , 0.000000, 0.532528, 3.619410, -35.886484, -1.385190, -1.385190
0.043400, 0.250000 , 0.000000, 0.532338, 3.583883, -35.656082, -1.198138, -1.198138
0.043500, 0.250000 , 0.000000, 0.532149, 3.548586, -35.425994, -1.013495, -1.013495
0.043600, 0.250000 , 0.000000, 0.531963, 3.513519, -35.196242, -0.831244, -0.831244
0.043700, 0.250000 , 0.000000, 0.531778, 3.478681, -34.966846, -0.651368, -0.651368
0.043800, 0.250000 , 0.000000, 0.531595, 3.444071, -34.737829, -0.473851, -0.473851
0.043900, 0.250000 , 0.000000, 0.531414, 3.409693, -34.507349, -0.298721, -0.298721
0.044000, 0.250000 , 0.000000, 0.531236, 3.375550, -34.274018, -0.126013, -0.126013
0.044100, 0.250000 , 0.000000, 0.531058, 3.341641, -34.040052, 0.044487, 0.044487
0.044200, 0.250000 , 0.000000, 0.530883, 3.307967, -33.805932, 0.213067, 0.213067
0.044300, 0.250000 , 0.000000, 0.530710, 3.274526, -33.571718, 0.379818, 0.379818
0.044400, 0.250000 , 0.000000, 0.530538, 3.241320, -33.337446, 0.544763, 0.544763
0.044500, 0.250000 , 0.000000, 0.530369, 3.208349, -33.103144, 0.707921, 0.707921
0.044600, 0.250000 , 0.000000, 0.530201, 3.175611, -32.868839, 0.869312, 0.869312
0.044700, 0.250000 , 0.000000, 0.530034, 3.143108, -32.634557, 1.028954, 1.028954
0.044800, 0.250000 , 0.000000, 0.529870, 3.110839, -32.400323, 1.186865, 1.186865
0.044900, 0.250000 , 0.000000, 0.529707, 3.078804, -32.166165, 1.343064, 1.343064
0.045000, 0.250000 , 0.000000, 0.529546, 3.047004, -31.932107, 1.497569, 1.497569
0.045100, 0.250000 , 0.000000, 0.529387, 3.015437, -31.698175, 1.650397, 1.650397
0.045200, 0.250000 , 0.000000, 0.529229, 2.984109, -31.461017, 1.801480, 1.801480
0.045300, 0.250000 , 0.000000, 0.529073, 2.953052, -31.202040, 1.950266, 1.950266
0.045400, 0.250000 , 0.000000, 0.528919, 2.922303, -30.911655, 2.096018, 2.096018
0.045500, 0.250000 , 0.000000, 0.528766, 2.891867, -30.607304, 2.238911, 2.238911
0.045600, 0.250000 , 0.000000, 0.528615, 2.861739, -30.299948, 2.379674, 2.379674
0.045700, 0.250000 , 0.000000, 0.528465, 2.831918, -29.993522, 2.518714, 2.518714
0.045800, 0.250000 , 0.000000, 0.528317, 2.802399, -29.689624, 2.656194, 2.656194
0.045900, 0.250000 , 0.000000, 0.528171, 2.773178, -29.388805, 2.792155, 2.792155
0.046000, 0.250000 , 0.000000, 0.528026, 2.744254, -29.091042, 2.926467, 2.926467
0.046100, 0.250000 , 0.000000, 0.527882, 2.715623, -28.796339, 3.058983, 3.058983
0.046200, 0.250000 , 0.000000, 0.527741, 2.687282, -28.504687, 3.189676, 3.189676
0.046300, 0.250000 , 0.000000, 0.527600, 2.659228, -28.216061, 3.318560, 3.318560
0.046400, 0.250000 , 0.000000, 0.527462, 2.631458, -27.930436, 3.445646, 3.445646
0.046500, 0.250000 , 0.000000, 0.527324, 2.603969, -27.647780, 3.570948, 3.570948
0.046600, 0.250000 , 0.000000, 0.527189, 2.576758, -27.368065, 3.694478, 3.694478
0.046700, 0.250000 , 0.000000, 0.527054, 2.549822, -27.091260, 3.816250, 3.816250
0.046800, 0.250000 , 0.000000, 0.526921, 2.523158, -26.817336, 3.936277, 3.936277
0.046900, 0.250000 , 0.000000, 0.526790, 2.496764, -26.546264, 4.054571, 4.054571
0.047000, 0.250000 , 0.000000, 0.526660, 2.470636, -26.278014, 4.171146, 4.171146
0.047100, 0.250000 , 0.000000, 0.526532, 2.444773, -26.012558, 4.286015, 4.286015
0.047200, 0.250000 , 0.000000, 0.526405, 2.419170, -25.749868, 4.399191, 4.399191
0.047300, 0.250000 , 0.000000, 0.526279, 2.393826, -25.489915, 4.510688, 4.510688
0.047400, 0.250000 , 0.000000, 0.526155, 2.368738, -25.232671, 4.620519, 4.620519
0.047500, 0.250000 , 0.000000, 0.526032, 2.343903, -24.978107, 4.728697, 4.728697
0.047600, 0.250000 , 0.000000, 0.525911, 2.319318, -24.726198, 4.835237, 4.835237
0.047700, 0.250000 , 0.000000, 0.525791, 2.294981, -24.476914, 4.940151, 4.940151
0.047800, 0.250000 , 0.000000, 0.525672, 2.270889, -24.230230, 5.043453, 5.043453
0.047900, 0.250000 , 0.000000, 0.525555, 2.247040, -23.986118, 5.145157, 5.145157
0.048000, 0.250000 , 0.000000, 0.525439, 2.223431, -23.744551, 5.245276, 5.245276
0.048100, 0.250000 , 0.000000, 0.525324, 2.200059, -23.505504, 5.343824, 5.343824
0.048200, 0.250000 , 0.000000, 0.525211, 2.176923, -23.268950, 5.440815, 5.440815
0.048300, 0.250000 , 0.000000, 0.525099, 2.154020, -23.034864, 5.536263, 5.536263
0.048400, 0.250000 , 0.000000, 0.524988, 2.131346, -22.803219, 5.630180, 5.630180
0.048500, 0.250000 , 0.000000, 0.524879, 2.108901, -22.573991, 5.722582, 5.722582
0.048600, 0.250000 , 0.000000, 0.524771, 2.086681, -22.347154, 5.813482, 5.813482
0.048700, 0.250000 , 0.000000, 0.524664, 2.064684, -22.122684, 5.902893, 5.902893
0.048800, 0.250000 , 0.000000, 0.524559, 2.042908, -21.900556, 5.990830, 5.990830
0.048900, 0.250000 , 0.000000, 0.524455, 2.021351, -21.680745, 6.077306, 6.077306
0.049000, 0.250000 , 0.000000, 0.524352, 2.000010, -21.463227, 6.162335, 6.162335
0.049100, 0.250000 , 0.000000, 0.524250, 1.978877, -21.251394, 6.246018, 6.246018
0.049200, 0.250000 , 0.000000, 0.524149, 1.957902, -21.074164, 6.329202, 6.329202
0.049300, 0.250000 , 0.000000, 0.524050, 1.937059, -20.926211, 6.412540, 6.412540
0.049400, 0.250000 , 0.000000, 0.523952, 1.916347, -20.789132, 6.495475, 6.495475
0.049500, 0.250000 , 0.000000, 0.523855, 1.895765, -20.656128, 6.577373, 6.577373
0.049600, 0.250000 , 0.000000, 0.523760, 1.875315, -20.524636, 6.657995, 6.657995
0.049700, 0.250000 , 0.000000, 0.523665, 1.854994, -20.393735, 6.737258, 6.737258
0.049800, 0.250000 , 0.000000, 0.523572, 1.834804, -20.263103, 6.815141, 6.815141
0.049900, 0.250000 , 0.000000, 0.523480, 1.814745, -20.132628, 6.891644, 6.891644
0.050000, 0.250000 , 0.000000, 0.523389, 1.794816, -20.002277, 6.966774, 6.966774
0.050100, 0.250000 , 0.000000, 0.523300, 1.775017, -19.872047, 7.040543, 7.040543
0.050200, 0.250000 , 0.000000, 0.523211, 1.755348, -19.741940, 7.112964, 7.112964
0.050300, 0.250000 , 0.000000, 0.523123, 1.735809, -19.611964, 7.184048, 7.184048
0.050400, 0.250000 , 0.000000, 0.523037, 1.716400, -19.482130, 7.253808, 7.253808
0.050500, 0.250000 , 0.000000, 0.522952, 1.697120, -19.352447, 7.322257, 7.322257
0.050600, 0.250000 , 0.000000, 0.522868, 1.677970, -19.222924, 7.389407, 7.389407
0.050700, 0.250000 , 0.000000, 0.522785, 1.658949, -19.093570, 7.455270, 7.455270
0.050800, 0.250000 , 0.000000, 0.522703, 1.640057, -18.964396, 7.519858, 7.519858
0.050900, 0.250000 , 0.000000, 0.522622, 1.621294, -18.835411, 7.583183, 7.583183
0.051000, 0.250000 , 0.000000, 0.522542, 1.602659, -18.706625, 7.645258, 7.645258
0.051100, 0.250000 , 0.000000, 0.522464, 1.584153, -18.578045, 7.706095, 7.706095
0.051200, 0.250000 , 0.000000, 0.522386, 1.565776, -18.449682, 7.765704, 7.765704
0.051300, 0.250000 , 0.000000, 0.522309, 1.547526, -18.321545, 7.824099, 7.824099
0.051400, 0.250000 , 0.000000, 0.522234, 1.529404, -18.193642, 7.881290, 7.881290
0.051500, 0.250000 , 0.000000, 0.522159, 1.511410, -18.065982, 7.937290, 7.937290
0.051600, 0.250000 , 0.000000, 0.522086, 1.493543, -17.938574, 7.992109, 7.992109
0.051700, 0.250000 , 0.000000, 0.522013, 1.475803, -17.811426, 8.045760, 8.045760
0.051800, 0.250000 , 0.000000, 0.521942, 1.458189, -17.684548, 8.098253, 8.098253
